solar,hum,rain,press,temp,count
2.481,86.5,0.0,1004.0,4.559,nan
2.521,88.3,0.0,1004.0,4.417,nan
2.734,88.5,0.0,1004.0,4.394,nan
2.142,87.9,0.0,1004.0,4.333,nan
2.562,86.6,0.0,1004.0,4.565,nan
3.611,86.3,0.0,1004.0,4.484,nan
4.191,88.4,0.0,1004.0,4.037,nan
4.792,89.2,0.0,1004.0,3.644,nan
3.151,89.3,0.0,1004.0,3.52,nan
2.536,90.9,0.0,1004.0,3.379,nan
1.351,89.1,0.0,1004.0,3.835,nan
1.697,87.2,0.0,1004.0,4.185,nan
2.503,89.1,0.0,1003.0,4.199,nan
2.111,86.3,0.0,1003.0,4.627,nan
2.822,86.4,0.0,1004.0,4.688,nan
2.717,87.2,0.0,1003.0,4.603,nan
2.593,87.1,0.0,1003.0,4.708,nan
2.586,86.9,0.0,1003.0,4.783,nan
2.7,85.7,0.0,1003.0,4.968,nan
2.759,86.0,0.0,1003.0,4.977,nan
2.737,86.6,0.0,1003.0,4.957,nan
3.119,87.9,0.0,1003.0,4.935,nan
3.09,88.9,0.0,1003.0,4.835,nan
2.747,88.4,0.0,1003.0,4.95,nan
3.224,88.8,0.0,1003.0,4.815,nan
3.383,88.9,0.0,1003.0,4.705,nan
2.253,88.0,0.0,1003.0,4.818,nan
1.942,87.5,0.0,1003.0,5.13,nan
2.449,85.9,0.0,1003.0,5.249,nan
2.729,85.9,0.0,1003.0,5.288,nan
2.719,86.3,0.0,1003.0,5.254,nan
2.307,83.8,0.0,1003.0,5.382,nan
2.454,82.3,0.0,1003.0,5.566,nan
3.996,86.7,0.0,1003.0,5.271,nan
3.893,87.5,0.0,1003.0,4.85,nan
3.266,87.2,0.0,1003.0,4.84,nan
2.609,84.4,0.0,1003.0,4.921,nan
2.684,83.5,0.0,1003.0,4.964,nan
3.206,84.5,0.0,1003.0,4.769,nan
2.759,84.4,0.0,1003.0,4.793,nan
2.847,84.5,0.0,1004.0,4.826,nan
2.558,83.1,0.0,1003.0,4.788,nan
2.457,82.4,0.0,1004.0,5.011,nan
3.491,83.5,0.0,1003.0,4.731,nan
3.342,82.0,0.0,1004.0,4.719,nan
3.692,83.4,0.0,1004.0,4.634,nan
3.896,83.7,0.0,1004.0,4.479,nan
3.971,84.6,0.0,1004.0,4.18,nan
2.706,87.0,0.0,1004.0,3.825,nan
2.69,86.4,0.0,1004.0,3.966,nan
2.435,86.5,0.0,1004.0,3.867,nan
3.949,86.7,0.0,1004.0,3.743,nan
5.389,87.1,0.0,1004.0,3.382,nan
7.177,89.1,0.0,1004.0,2.996,nan
7.931,85.1,0.0,1004.0,3.658,nan
14.17,86.4,0.0,1004.0,3.646,nan
15.03,85.1,0.0,1004.0,3.805,nan
19.55,84.9,0.0,1004.0,3.88,nan
26.65,86.5,0.0,1004.0,3.688,nan
35.57,87.1,0.0,1004.0,3.619,nan
58.54,85.9,0.0,1004.0,3.762,nan
48.73,84.1,0.0,1004.0,4.294,nan
88.3,82.9,0.0,1004.0,4.576,nan
83.7,83.9,0.0,1004.0,4.893,nan
64.96,83.9,0.0,1004.0,4.94,nan
90.5,84.4,0.0,1004.0,5.145,nan
75.69,81.4,0.0,1004.0,5.499,nan
66.68,79.2,0.0,1004.0,5.731,nan
110.2,78.79,0.0,1004.0,6.066,nan
63.3,79.67,0.0,1004.0,5.988,nan
67.24,76.69,0.0,1004.0,5.89,nan
75.95,75.33,0.0,1004.0,6.184,nan
85.1,72.55,0.0,1004.0,6.293,nan
90.1,75.13,0.0,1004.0,6.444,nan
88.7,74.51,0.0,1004.0,6.426,nan
82.7,75.19,0.0,1004.0,6.465,nan
68.52,75.93,0.0,1004.0,6.511,nan
62.8,75.73,0.0,1004.0,6.441,nan
61.02,75.93,0.0,1004.0,6.306,nan
69.02,77.08,0.0,1004.0,6.388,nan
64.58,75.93,0.0,1004.0,6.596,nan
60.49,75.8,0.0,1004.0,6.677,nan
56.57,76.14,0.0,1004.0,6.677,nan
37.62,80.8,0.0,1004.0,6.268,nan
35.17,81.2,0.0,1004.0,6.036,nan
29.32,81.2,0.0,1004.0,5.965,nan
32.59,82.0,0.0,1004.0,5.908,nan
31.91,80.9,0.0,1004.0,5.837,nan
18.12,81.8,0.0,1004.0,5.534,nan
14.48,81.2,0.0,1004.0,5.496,nan
12.36,81.2,0.0,1004.0,5.494,nan
11.48,81.9,0.0,1004.0,5.419,nan
9.75,84.6,0.0,1004.0,5.171,nan
5.544,86.0,0.0,1004.0,4.631,nan
3.755,85.7,0.0,1004.0,4.631,nan
2.772,85.7,0.0,1004.0,4.708,nan
2.579,85.3,0.0,1004.0,4.797,nan
2.509,84.6,0.0,1004.0,4.863,nan
2.853,81.3,0.0,1004.0,5.018,nan
4.186,81.2,0.0,1004.0,4.629,nan
2.171,80.4,0.0,1004.0,4.683,nan
1.685,77.92,0.0,1004.0,5.111,nan
2.833,77.96,0.0,1004.0,5.367,nan
3.324,80.4,0.0,1004.0,4.891,nan
2.894,79.28,0.0,1004.0,4.816,nan
2.339,76.16,0.0,1004.0,5.05,nan
4.087,78.09,0.0,1004.0,5.005,nan
2.888,79.55,0.0,1004.0,4.745,nan
3.229,80.6,0.0,1004.0,4.854,nan
2.988,81.7,0.0,1004.0,4.693,nan
3.367,84.0,0.0,1004.0,4.432,nan
3.255,85.2,0.0,1004.0,4.265,nan
3.586,85.5,0.0,1004.0,4.075,nan
3.723,88.8,0.0,1004.0,3.444,nan
3.506,88.4,0.0,1004.0,3.297,nan
2.905,88.9,0.0,1004.0,3.098,nan
2.091,87.7,0.0,1004.0,3.327,nan
2.766,86.9,0.0,1005.0,3.504,nan
2.226,85.0,0.0,1005.0,3.691,nan
2.432,85.0,0.0,1005.0,3.661,nan
2.606,84.6,0.0,1005.0,3.767,nan
2.58,85.5,0.0,1005.0,3.762,nan
2.511,85.2,0.0,1005.0,3.844,nan
2.1,87.3,0.0,1005.0,3.648,nan
1.725,86.2,0.0,1005.0,3.936,nan
2.549,85.9,0.0,1005.0,4.072,nan
3.17,86.8,0.0,1005.0,3.967,nan
3.237,86.5,0.0,1005.0,3.849,nan
2.289,83.1,0.0,1005.0,4.536,nan
2.249,83.4,0.0,1005.0,4.665,nan
3.091,83.8,0.0,1005.0,4.612,nan
3.377,84.4,0.0,1005.0,4.432,nan
3.431,83.6,0.0,1005.0,4.427,nan
4.141,87.4,0.0,1005.0,3.885,nan
3.004,87.4,0.0,1005.0,3.791,nan
2.539,86.3,0.0,1005.0,3.967,nan
1.972,85.4,0.0,1005.0,4.081,nan
1.424,82.8,0.0,1004.0,4.323,nan
2.64,79.89,0.0,1005.0,4.845,nan
3.084,80.4,0.0,1005.0,4.774,nan
2.482,79.15,0.0,1005.0,4.722,nan
2.254,77.52,0.0,1005.0,4.864,nan
2.707,78.2,0.0,1005.0,4.973,nan
2.926,79.11,0.0,1005.0,4.755,nan
2.304,78.57,0.0,1005.0,4.853,nan
2.587,78.84,0.0,1005.0,4.889,nan
2.824,79.07,0.0,1005.0,4.837,nan
2.895,79.75,0.0,1005.0,4.824,nan
2.995,79.92,0.0,1005.0,4.853,nan
3.013,80.2,0.0,1005.0,4.729,nan
2.553,78.19,0.0,1004.0,4.814,nan
2.717,79.23,0.0,1004.0,4.889,nan
3.38,80.9,0.0,1004.0,4.657,nan
3.182,82.1,0.0,1004.0,4.372,nan
2.673,81.6,0.0,1004.0,4.414,nan
2.642,80.5,0.0,1004.0,4.519,nan
2.474,79.92,0.0,1004.0,4.647,nan
2.63,79.95,0.0,1004.0,4.698,nan
3.02,79.82,0.0,1004.0,4.693,nan
3.316,80.5,0.0,1004.0,4.597,nan
2.771,79.41,0.0,1004.0,4.562,nan
2.632,79.37,0.0,1005.0,4.601,nan
2.49,79.14,0.0,1005.0,4.693,nan
2.933,80.4,0.0,1005.0,4.663,nan
2.825,80.0,0.0,1005.0,4.663,nan
3.018,80.4,0.0,1005.0,4.612,nan
3.0,81.2,0.0,1005.0,4.57,nan
3.262,81.6,0.0,1005.0,4.49,nan
2.316,79.89,0.0,1005.0,4.638,nan
2.737,80.1,0.0,1005.0,4.673,nan
2.727,79.88,0.0,1005.0,4.705,nan
2.827,79.27,0.0,1005.0,4.779,nan
3.223,78.66,0.0,1005.0,4.786,nan
5.306,77.85,0.0,1006.0,4.888,nan
6.811,78.39,0.0,1006.0,4.762,nan
10.0,78.49,0.0,1006.0,4.677,nan
13.33,79.27,0.0,1006.0,4.666,nan
18.2,79.41,0.0,1006.0,4.591,nan
31.09,79.41,0.0,1006.0,4.657,nan
33.67,79.34,0.0,1006.0,4.716,nan
51.27,77.98,0.0,1006.0,4.882,nan
66.16,77.85,0.0,1006.0,4.99,nan
55.81,78.18,0.0,1006.0,4.993,nan
51.71,80.1,0.0,1006.0,4.574,nan
55.8,81.0,0.0,1006.0,4.418,nan
120.4,79.78,0.0,1006.0,4.448,nan
136.0,78.52,0.0,1006.0,4.962,nan
142.3,79.57,0.0,1006.0,5.126,nan
188.5,74.35,0.0,1006.0,6.084,nan
144.3,74.85,0.0,1006.0,6.094,nan
146.2,78.04,0.0,1006.0,5.664,nan
220.3,76.64,0.0,1006.0,5.81,nan
235.7,73.76,0.0,1006.0,6.483,nan
246.5,72.91,0.0,1006.0,6.587,nan
254.0,73.52,0.0,1006.0,6.63,nan
260.9,73.21,0.0,1006.0,6.625,nan
242.4,71.99,0.0,1006.0,6.721,nan
222.3,70.02,0.0,1006.0,6.79,nan
209.1,72.33,0.0,1006.0,6.704,nan
200.5,71.37,0.0,1006.0,6.748,nan
191.6,73.27,0.0,1006.0,6.725,nan
180.9,72.52,0.0,1006.0,6.772,nan
168.6,73.54,0.0,1006.0,6.614,nan
144.3,73.44,0.0,1006.0,6.484,nan
130.8,73.82,0.0,1006.0,6.43,nan
117.3,73.0,0.0,1006.0,6.328,nan
103.0,74.09,0.0,1006.0,6.191,nan
88.1,74.5,0.0,1006.0,6.111,nan
61.88,77.21,0.0,1006.0,5.685,nan
48.73,77.51,0.0,1006.0,5.386,nan
33.28,76.6,0.0,1006.0,5.23,nan
22.81,78.43,0.0,1006.0,4.905,nan
12.65,79.04,0.0,1006.0,4.453,nan
6.494,79.8,0.0,1006.0,4.06,nan
4.841,80.5,0.0,1006.0,3.859,nan
3.825,81.3,0.0,1006.0,3.764,nan
3.27,81.3,0.0,1006.0,3.597,nan
3.002,81.9,0.0,1006.0,3.518,nan
2.82,84.9,0.0,1006.0,2.884,nan
1.531,82.9,0.0,1006.0,3.208,nan
2.385,80.9,0.0,1006.0,3.583,nan
2.954,81.1,0.0,1006.0,3.703,nan
3.664,81.8,0.0,1006.0,3.545,nan
2.608,86.1,0.0,1007.0,2.556,nan
2.196,85.8,0.0,1007.0,2.87,nan
1.364,85.4,0.0,1007.0,3.317,nan
1.895,85.2,0.0,1007.0,3.487,nan
2.252,83.9,0.0,1007.0,3.549,nan
1.88,83.4,0.0,1007.0,3.65,nan
2.432,85.4,0.0,1007.0,4.059,nan
3.839,85.5,0.0,1007.0,3.656,nan
2.6,84.7,0.0,1007.0,3.617,nan
2.619,84.5,0.0,1007.0,3.996,nan
2.624,82.5,0.0,1007.0,4.688,nan
2.065,82.6,0.0,1007.0,4.76,nan
2.895,82.2,0.0,1007.0,4.855,nan
2.334,83.2,0.0,1007.0,4.883,nan
3.082,84.5,0.0,1007.0,4.83,nan
2.306,85.8,0.0,1007.0,4.959,nan
2.999,86.2,0.0,1007.0,4.945,nan
3.502,86.8,0.0,1007.0,4.793,nan
2.612,83.8,0.0,1007.0,4.919,nan
2.746,83.9,0.0,1007.0,4.959,nan
4.108,87.0,0.0,1007.0,4.619,nan
3.534,88.3,0.0,1006.0,4.348,nan
3.782,87.5,0.0,1006.0,4.253,nan
4.753,88.1,0.0,1006.0,3.896,nan
3.951,89.0,0.0,1007.0,3.638,nan
2.591,89.3,0.0,1006.0,3.563,nan
2.458,88.6,0.0,1006.0,3.644,nan
3.142,89.5,0.0,1006.0,3.511,nan
2.851,88.6,0.0,1007.0,3.621,nan
3.281,88.6,0.0,1007.0,3.616,nan
2.659,90.1,0.0,1006.0,3.243,nan
2.861,91.2,0.0,1006.0,3.11,nan
3.735,91.0,0.0,1006.0,2.969,nan
3.259,92.4,0.0,1006.0,2.751,nan
3.266,92.7,0.0,1006.0,2.737,nan
2.148,91.7,0.0,1006.0,3.241,nan
2.356,91.2,0.0,1006.0,3.33,nan
3.201,91.8,0.0,1006.0,3.121,nan
2.156,92.0,0.0,1006.0,3.203,nan
1.724,91.1,0.0,1006.0,3.644,nan
2.694,90.1,0.0,1006.0,3.724,nan
4.228,90.1,0.0,1006.0,3.387,nan
3.536,90.4,0.0,1007.0,3.207,nan
3.657,90.7,0.0,1007.0,3.107,nan
4.058,91.0,0.0,1006.0,2.788,nan
3.197,93.3,0.0,1006.0,2.405,nan
2.255,93.8,0.0,1006.0,2.476,nan
1.406,93.6,0.0,1006.0,2.994,nan
1.62,92.5,0.0,1005.0,3.241,nan
2.22,91.9,0.0,1005.0,3.34,nan
2.569,91.0,0.0,1005.0,3.554,nan
3.144,91.1,0.0,1004.0,3.534,nan
2.787,90.8,0.0,1005.0,3.516,nan
3.391,91.1,0.0,1004.0,3.368,nan
3.752,91.1,0.0,1004.0,3.221,nan
2.165,90.9,0.0,1004.0,3.312,nan
2.303,91.0,0.0,1004.0,3.44,nan
2.629,90.8,0.0,1004.0,3.411,nan
2.927,91.1,0.0,1003.0,3.354,nan
2.84,91.0,0.0,1003.0,3.33,nan
3.543,92.2,0.0,1003.0,3.059,nan
3.093,92.7,0.0,1003.0,2.988,nan
2.676,92.5,0.0,1003.0,3.017,nan
2.667,92.7,0.0,1003.0,2.979,nan
2.359,92.7,0.0,1002.0,3.16,nan
2.554,91.0,0.0,1002.0,3.255,nan
2.506,89.9,0.0,1002.0,3.345,nan
2.531,89.7,0.0,1002.0,3.44,nan
2.939,89.5,0.0,1002.0,3.53,nan
4.688,89.6,0.0,1002.0,3.497,nan
7.548,89.0,0.0,1001.0,3.586,nan
10.55,88.3,0.0,1001.0,3.683,nan
18.42,87.7,0.0,1001.0,3.73,nan
35.33,86.4,0.0,1001.0,3.913,nan
55.15,86.2,0.0,1001.0,4.115,nan
91.0,85.8,0.0,1001.0,4.238,nan
101.7,85.3,0.0,1001.0,4.466,nan
79.33,85.4,0.0,1001.0,4.508,nan
85.3,84.8,0.0,1000.0,4.613,nan
124.8,84.2,0.0,1000.0,4.793,nan
120.2,83.9,0.0,1000.0,4.913,nan
119.2,84.3,0.0,999.0,4.868,nan
101.8,83.7,0.0,999.0,4.897,nan
86.4,83.6,0.0,999.0,4.944,nan
70.04,82.8,0.0,999.0,5.009,nan
60.09,81.7,0.0,999.0,5.249,nan
58.4,81.7,0.0,999.0,5.367,nan
68.11,82.0,0.0,998.0,5.353,nan
71.04,82.1,0.0,998.0,5.405,nan
59.57,81.1,0.0,998.0,5.462,nan
53.77,81.2,0.0,998.0,5.557,nan
44.79,82.0,0.0,997.0,5.49,nan
40.23,85.1,0.0,997.0,5.314,nan
34.05,85.8,0.2,997.0,5.196,nan
27.02,87.0,0.0,997.0,5.139,nan
19.28,87.3,0.2,996.0,5.001,nan
23.54,88.9,0.4,995.0,4.916,nan
28.24,87.2,0.2,995.0,4.916,nan
20.25,86.6,0.2,995.0,5.04,nan
19.53,87.4,0.2,995.0,5.031,nan
8.52,89.4,0.6,994.0,4.903,nan
7.031,89.5,0.4,994.0,4.765,nan
7.225,89.7,0.6,994.0,4.764,nan
6.728,90.8,0.6,995.0,4.777,nan
6.172,91.3,0.6,994.0,4.787,nan
4.554,92.0,0.6,994.0,4.779,nan
3.6,92.5,1.0,994.0,4.836,nan
3.209,92.6,0.8,994.0,4.908,nan
3.57,92.1,0.8,994.0,5.225,nan
4.603,93.3,0.8,994.0,5.126,nan
2.784,94.2,0.2,995.0,5.032,nan
2.396,93.4,0.2,995.0,5.193,nan
2.447,92.9,0.0,995.0,5.283,nan
2.68,92.6,0.0,995.0,5.419,nan
2.341,93.2,0.2,995.0,5.586,nan
2.673,92.2,0.0,994.0,5.923,nan
2.692,92.5,0.0,995.0,5.885,nan
2.996,93.5,0.0,995.0,5.874,nan
3.489,93.8,0.0,995.0,5.562,nan
2.648,93.7,0.0,995.0,5.543,nan
2.764,92.2,0.0,994.0,5.799,nan
2.706,92.1,0.0,994.0,5.78,nan
2.4,91.8,0.0,994.0,5.947,nan
2.157,90.3,0.0,994.0,6.145,nan
2.58,90.0,0.0,994.0,6.272,nan
2.562,90.0,0.0,994.0,6.326,nan
2.958,90.5,0.0,994.0,6.355,nan
3.254,90.9,0.0,995.0,6.204,nan
2.651,91.4,0.0,995.0,6.269,nan
2.317,90.9,0.0,994.0,6.336,nan
2.294,90.5,0.0,995.0,6.667,nan
2.629,90.9,0.0,995.0,6.734,nan
3.104,91.8,0.0,995.0,6.809,nan
2.795,92.6,0.0,995.0,6.681,nan
2.569,93.1,0.0,995.0,6.696,nan
3.174,93.5,0.0,995.0,6.553,nan
3.16,93.1,0.0,995.0,6.529,nan
3.031,93.1,0.0,995.0,6.43,nan
1.919,93.2,0.0,995.0,6.482,nan
2.07,92.7,0.0,995.0,6.611,nan
2.502,92.3,0.0,995.0,6.791,nan
2.211,91.9,0.0,995.0,6.881,nan
2.417,91.5,0.0,995.0,6.961,nan
2.409,90.6,0.0,995.0,7.095,nan
2.62,90.6,0.0,995.0,7.137,nan
3.143,91.1,0.0,995.0,6.998,nan
3.451,91.9,0.0,995.0,6.883,nan
3.364,92.5,0.0,995.0,6.751,nan
3.234,92.9,0.0,995.0,6.619,nan
2.866,93.3,0.0,995.0,6.62,nan
2.824,93.4,0.0,994.0,6.529,nan
2.773,93.5,0.0,994.0,6.511,nan
2.948,93.4,0.0,994.0,6.539,nan
3.118,93.7,0.0,994.0,6.472,nan
2.744,93.9,0.0,994.0,6.435,nan
2.692,94.2,0.0,994.0,6.406,nan
2.353,93.7,0.0,994.0,6.43,nan
2.433,93.1,0.0,994.0,6.515,nan
2.63,92.1,0.0,993.0,6.62,nan
2.87,92.3,0.0,994.0,6.624,nan
2.003,88.8,0.0,994.0,6.834,nan
2.289,88.1,0.0,993.0,7.061,nan
2.736,87.7,0.0,993.0,7.047,nan
2.696,88.6,0.0,993.0,7.047,nan
2.645,90.1,0.0,993.0,6.976,nan
1.637,87.5,0.0,993.0,7.318,nan
2.264,86.6,0.0,992.0,7.509,nan
2.364,84.6,0.0,992.0,7.666,nan
2.335,84.6,0.0,992.0,7.766,nan
3.471,86.6,0.2,992.0,7.738,nan
3.558,91.5,0.4,992.0,7.271,nan
3.431,93.5,0.4,991.0,7.096,nan
2.96,94.4,0.6,991.0,7.057,nan
2.733,94.9,0.4,991.0,7.01,nan
2.591,94.8,0.0,991.0,7.051,nan
2.574,93.6,0.0,990.0,7.475,nan
2.399,93.3,0.0,990.0,7.561,nan
2.136,92.3,0.0,989.0,7.802,nan
2.313,92.5,0.0,989.0,7.997,nan
2.114,91.6,0.0,989.0,8.19,nan
2.027,88.5,0.0,989.0,8.73,nan
1.925,88.1,0.0,989.0,8.94,nan
2.416,88.3,0.0,989.0,9.02,nan
3.156,89.7,0.0,989.0,9.04,nan
2.999,90.9,0.2,989.0,9.09,nan
3.264,93.7,0.4,988.0,9.13,nan
2.687,93.7,0.2,988.0,9.04,nan
2.607,93.1,0.0,988.0,9.18,nan
2.238,92.7,0.0,988.0,9.34,nan
2.236,92.4,0.0,988.0,9.61,nan
5.599,91.6,0.0,987.0,9.98,nan
6.984,91.7,0.0,988.0,10.06,nan
6.712,91.8,0.0,987.0,10.25,nan
11.08,91.3,0.0,987.0,10.46,nan
17.76,91.0,0.0,987.0,10.68,nan
35.55,91.0,0.0,987.0,11.2,nan
43.14,90.7,0.0,987.0,11.27,nan
51.39,90.6,0.0,986.0,11.47,nan
46.78,89.7,0.0,986.0,11.71,nan
35.37,89.3,0.0,987.0,11.93,nan
47.04,90.7,0.0,986.0,11.83,nan
59.01,90.3,0.0,986.0,12.04,nan
47.73,89.5,0.0,986.0,12.29,nan
47.78,89.5,0.0,985.0,12.5,nan
58.51,89.4,0.0,985.0,12.58,nan
46.97,88.0,0.0,985.0,12.9,nan
47.42,87.9,0.0,984.0,13.04,nan
59.37,89.8,0.0,984.0,13.05,nan
50.57,89.7,0.0,984.0,12.95,nan
39.56,88.8,0.0,983.0,13.06,nan
60.59,89.2,0.2,983.0,13.23,nan
64.63,89.6,0.0,983.0,13.03,nan
70.64,88.2,0.0,982.0,13.16,nan
72.46,88.1,0.0,982.0,13.36,nan
80.1,88.3,0.0,982.0,13.3,nan
43.89,86.4,0.0,982.0,13.38,nan
23.82,92.0,0.4,982.0,13.14,nan
23.57,95.0,0.4,981.0,12.63,nan
19.51,95.6,0.2,981.0,12.46,nan
19.53,94.5,0.0,981.0,12.48,nan
13.6,89.6,0.0,981.0,13.03,nan
11.3,91.0,0.0,981.0,12.93,nan
40.28,93.6,0.0,981.0,12.7,nan
21.99,93.7,0.0,981.0,12.54,nan
14.28,92.9,0.0,981.0,12.53,nan
17.79,89.6,0.0,981.0,12.66,nan
10.02,84.8,0.0,981.0,12.49,nan
6.181,75.71,0.0,981.0,13.11,nan
4.377,75.07,0.0,981.0,13.22,nan
4.079,74.46,0.0,981.0,13.27,nan
2.779,74.12,0.0,980.0,13.13,nan
2.372,72.66,0.0,981.0,13.22,nan
2.345,73.48,0.0,981.0,13.31,nan
2.462,73.07,0.0,981.0,13.24,nan
2.999,74.59,0.0,981.0,13.13,nan
6.419,85.2,0.2,982.0,12.19,nan
3.536,86.2,0.0,983.0,11.6,nan
2.111,83.6,0.0,983.0,11.47,nan
1.818,83.7,0.0,983.0,11.73,nan
4.296,89.4,0.2,984.0,11.61,nan
2.525,86.8,0.0,984.0,11.05,nan
2.155,84.8,0.0,984.0,11.32,nan
2.008,83.2,0.0,985.0,11.46,nan
2.27,82.5,0.0,985.0,11.51,nan
2.383,82.5,0.0,985.0,11.55,nan
2.979,83.7,0.0,985.0,11.43,nan
4.768,87.8,0.0,985.0,11.16,nan
3.843,88.3,0.2,985.0,10.84,nan
2.812,88.7,0.0,986.0,10.81,nan
3.188,90.5,0.0,986.0,10.65,nan
1.904,86.8,0.0,986.0,10.63,nan
1.982,83.7,0.0,986.0,10.9,nan
2.383,83.4,0.0,987.0,11.03,nan
2.822,83.5,0.0,987.0,10.91,nan
2.256,83.3,0.0,987.0,11.05,nan
3.204,83.1,0.0,987.0,10.93,nan
3.642,82.3,0.0,987.0,10.78,nan
3.772,82.9,0.0,987.0,10.69,nan
3.125,83.2,0.0,988.0,10.58,nan
3.008,83.8,0.0,988.0,10.56,nan
2.764,82.9,0.0,988.0,10.42,nan
2.921,83.1,0.0,988.0,10.4,nan
2.725,81.3,0.0,988.0,10.36,nan
3.262,81.1,0.0,988.0,10.32,nan
3.498,81.0,0.0,989.0,10.21,nan
2.897,80.2,0.0,989.0,10.06,nan
2.95,80.0,0.0,989.0,9.96,nan
3.093,81.6,0.0,989.0,9.89,nan
2.328,81.8,0.0,988.0,9.79,nan
2.817,85.2,0.0,989.0,10.0,nan
3.927,90.9,0.0,989.0,9.38,nan
2.847,90.6,0.0,989.0,9.28,nan
3.225,88.9,0.0,989.0,9.06,nan
2.834,88.0,0.0,989.0,9.03,nan
2.568,87.7,0.0,989.0,9.09,nan
3.408,90.0,0.0,988.0,9.17,nan
2.704,90.5,0.0,988.0,9.25,nan
2.247,90.1,0.0,988.0,9.25,nan
2.65,90.4,0.0,988.0,9.28,nan
3.999,89.2,0.0,988.0,9.14,nan
3.811,87.7,0.0,988.0,8.49,nan
3.441,85.8,0.0,988.0,8.43,nan
2.614,84.3,0.0,988.0,8.47,nan
2.405,83.2,0.0,988.0,8.61,nan
2.365,83.7,0.0,987.0,8.63,nan
1.926,83.9,0.0,987.0,8.64,nan
1.877,83.7,0.0,987.0,8.88,nan
2.072,82.8,0.0,986.0,9.04,nan
2.38,81.8,0.0,986.0,9.13,nan
2.554,82.0,0.0,986.0,9.19,nan
2.306,81.3,0.0,985.0,9.32,nan
2.585,81.5,0.0,984.0,9.38,nan
2.713,80.9,0.0,984.0,9.37,nan
4.803,84.1,0.2,985.0,9.34,nan
4.43,87.4,0.4,984.0,9.04,nan
3.326,90.5,0.4,983.0,8.49,nan
2.842,91.2,0.4,982.0,8.37,nan
2.006,91.7,0.0,982.0,8.57,nan
1.443,89.2,0.0,981.0,9.15,nan
1.582,89.2,0.0,981.0,9.52,nan
3.214,91.7,0.2,980.0,10.01,nan
1.645,91.9,0.2,979.0,10.29,nan
1.362,90.2,0.0,979.0,10.83,nan
1.522,89.9,0.0,979.0,11.22,nan
1.433,88.7,0.0,979.0,11.48,nan
1.379,86.8,0.0,978.0,12.37,nan
2.352,87.2,0.0,978.0,12.52,nan
2.329,86.6,0.0,977.0,12.61,nan
1.609,86.2,0.0,977.0,12.75,nan
2.094,86.1,0.0,977.0,12.87,nan
4.113,87.3,0.0,976.0,12.98,nan
3.679,86.3,0.2,976.0,12.96,nan
6.152,85.3,0.0,975.0,13.15,nan
11.78,85.4,0.0,975.0,13.25,nan
15.19,85.1,0.0,975.0,13.19,nan
13.27,87.8,0.0,975.0,13.01,nan
9.55,85.4,0.0,974.0,13.2,nan
21.5,85.4,0.0,974.0,13.4,nan
34.92,85.2,0.0,974.0,13.42,nan
23.67,86.4,0.0,973.0,13.41,nan
29.24,84.7,0.0,973.0,13.41,nan
49.45,83.9,0.0,973.0,13.49,nan
60.22,82.8,0.0,973.0,13.64,nan
42.04,87.0,0.2,973.0,13.36,nan
30.2,89.1,0.2,973.0,12.93,nan
16.85,92.9,1.0,974.0,11.86,nan
22.89,94.9,0.2,975.0,10.33,nan
27.98,95.7,0.0,976.0,8.93,nan
32.93,96.7,0.2,976.0,7.991,nan
38.99,96.7,0.0,977.0,7.689,nan
21.31,95.7,0.0,978.0,7.715,nan
22.42,94.9,0.0,979.0,7.614,nan
26.45,93.8,0.0,979.0,7.603,nan
52.23,92.5,0.0,979.0,7.573,nan
79.28,91.3,0.0,979.0,7.786,nan
43.23,90.3,0.0,980.0,8.12,nan
33.37,91.9,0.0,980.0,8.22,nan
30.59,89.3,0.0,980.0,8.34,nan
37.85,88.8,0.0,980.0,8.46,nan
33.25,88.9,0.0,981.0,8.47,nan
49.48,87.6,0.0,980.0,8.68,nan
24.51,87.5,0.0,980.0,8.82,nan
14.12,86.0,0.0,981.0,8.96,nan
14.3,85.5,0.0,981.0,8.97,nan
8.99,84.7,0.0,981.0,8.84,nan
14.28,84.6,0.2,981.0,8.72,nan
10.25,84.6,0.0,981.0,8.82,nan
5.873,85.1,0.0,981.0,8.86,nan
4.754,85.2,0.0,981.0,8.88,nan
4.111,85.7,0.0,981.0,8.96,nan
3.454,86.1,0.0,981.0,9.05,nan
3.013,87.2,0.0,981.0,8.91,nan
3.069,86.7,0.0,981.0,8.88,nan
4.207,82.8,0.2,981.0,8.67,nan
3.334,81.3,0.0,981.0,8.49,nan
3.13,81.3,0.0,981.0,8.16,nan
3.237,81.2,0.0,981.0,8.16,nan
2.783,81.9,0.0,981.0,8.19,nan
3.103,83.3,0.0,982.0,8.19,nan
3.589,86.2,0.0,982.0,7.968,nan
2.14,86.3,0.0,982.0,7.849,nan
2.714,86.0,0.0,982.0,7.853,nan
2.955,84.3,0.0,982.0,7.869,nan
3.4,83.5,0.0,982.0,7.806,nan
3.016,83.1,0.0,982.0,7.784,nan
2.432,84.2,0.0,982.0,7.807,nan
2.549,84.5,0.0,982.0,7.862,nan
4.119,86.8,0.0,982.0,7.753,nan
3.613,86.5,0.0,982.0,7.587,nan
2.565,86.1,0.2,982.0,7.624,nan
1.882,83.6,0.0,982.0,7.99,nan
